36772,Harry Potter and the Chamber of Secrets,An ancient prophecy seems to be coming true when a mysterious presence begins stalking the corridors of a school of magic and leaving its victims paralyzed.,fantasy
53304,Rogue River,"While spreading her father's ashes, Mara meets Jon who offers to give her a ride. Risking everything to escape this hell she's entered, she won't stop running until she finds safety.",horror
89173,Alone,"In 1995, a group of kids who share a passion for movies decide to venture out into the forest to create a horror film, but in the depths of the woods, there is a existent creature who poses a threat.",thriller
57466,Manny Moondog,"Outlasting the Y2K apocalypse at a cabin in the space and time defied Mobius mountains, Manny Moondog must go on a psychedelic oddity in search of his missing best friend and lead a hunt for Big Foot who might be at the center of it all.",mystery
35739,Pororo3: Cyber Space Adventure,"In this Pororo the Little Penguin adventure, Pororo must tap into his video game abilities to save a princess. Together with his group of friends, Pororo enters a magical world to save the day!",family
62433,A Child's Voice,(Supernatural Thriller) A homeless teen answers the voice of a child calling out for help and is sent on a journey to find a human trafficking network run by the child's killer.,mystery
34444,Unidentified Flying Oddball,An astronaut and his android double travel back to the time of King Arthur.,family
89272,Tasleem Ahaly,"The story follows a married couple, as the husband works as a doctor who dreams of immigrating to Canada, a woman soon appears in their lives and starts following them everywhere.",thriller
21203,Bitter Heritage,"The capo of a powerful mafia family tries to destroy the local crime task force chief, not realizing that the man he is trying to destroy is his only son.",crime
34256,Goat Story 2: with Cheese,"In a funny, animated family movie with songs, Young Zuzanka, Honzik, and Goat are searching for the children's parents, who the devil has apparently kidnapped to punish them for producing devilishly good goat cheese.",family
27648,Chhodo Kal Ki Baatein,"A workaholic wakes up to find himself stuck in a time warp. What follows is a series of bizarre events, until he meets a mystery man who gives him life-changing lessons.",family
64910,They Stole Golfo,"A young man returns to his village to defend the honor of his cousin, Golfo.",romance
47761,Ballet of Blood,Two ballerinas plan a gruesome attack on the ballet school that mistreated them.,horror
18777,Vacationland,A street hustler begins to take control of the New England drug trade.,crime
49824,My Soul to Take,A serial killer returns to his hometown to stalk seven children who share the same birthday as the date he was allegedly put to rest.,horror
4391,GB: 2525,"Los Angeles, 2525: The future is here. And the Latinos are pissed. A truce is shattered when a drive-by shooting rocks the barrios of the desolate City of Angels.",action
17136,Top of the World,"A jet pilot, Dale Robertson, find himself assigned to the barren wastes of Alaska where it becomes his duty to man an observation post.",adventure
51414,Octoberfest,A young punk teenager pulls a prank on the night of Halloween that will come back to haunt him a year later.,horror
32329,Skippy,A half-wit falls in love with a beautiful movie star.,family
33346,Only God Can,"""Only God Can"" is the story of 5 longtime friends struggling through life's challenges, discovering through faith that Only God Can empower them to become the person they truly desire to be.",family
38823,Season of the Witch,"14th-century knights transport a suspected witch to a monastery, where monks deduce that her powers could be the source of the Black Plague.",fantasy
58207,Love from a Stranger,"A newly married woman begins to suspect that her husband is a killer. Even worse, she soon comes to believe that she will be his next victim.",mystery
12288,Ce ma ru lin,Bandits trying to survive at the end of the Tang Dynasty.,adventure
86150,The Invisible Guardian,A female inspector confronts a serial killer while dealing with the ghosts of her past.,thriller
69996,L'éternel retour,"This is a retelling of Tristan and Isolde, set in 1940s France. The script was written by Jean Cocteau.",romance
59639,Paspin kut 3,An unscrupulous filmmaker hires the long-dead Maximilian Paspa to play himself in the upcoming biopic.,mystery
17620,Murderers' Row,Handsome top-secret American agent Matt Helm must recover a laser-weapons inventor who has been kidnapped by arch-villain Julian Wall.,adventure
76571,The Juniors y La Fórmula Imperial,"7 multimillionaire boys who venture into planning a social revolution, generated by video scandals and medical experiments. Its aim is to generate a change in the world's ideology and its ...                See full synopsis »",scifi
15161,The Sharkfighters,"During WW2, U.S. Navy scientists working in Cuba attempt to find an effective shark repellent to be used by servicemen stranded in shark-infested waters.",adventure
59166,The Suite,Prematurely retired and famous investigative reporter is writing her crime novel but is interrupted when she believes that she has seen a murder outside her hotel suite.,mystery
81056,Wild Datura,"During the California Gold Rush, a naive widow forms an intense bond with the alluring wife of a wealthy prospector while navigating her sexuality and survival in a male-dominated boomtown.",thriller
925,Karateka Boxer,A big outdoor action adventure. A new KARATE FILM different from what you've seen before.,action
2780,Bejawada,"A man vows to avenge the death of his brothers, after they killed by a goon, who is also an aspiring politician. How he avenges forms the rest of the story of this violent saga set in a land of bloodshed and wars.",action
40519,"Yeo-ja, nam-ja","A collected-works compilation featuring three short films, ""Geu-ge a-ni-go/Not That"", ""Hear My Song"", ""Seul-peun ssin/Sad Song"", by contemporary South Korean filmmakers and produced by fashion magazine W Korea on its 10th year anniversary.",fantasy
57623,The House at the End of Time,"Dulce is a mother of two who experiences terrifying encounters with apparitions inside her old house, a place where a tragedy occurs. Thirty years later, an elderly Dulce returns home to decipher the mystery that has tormented her for so long.",mystery
77701,The Man Who Fell to Earth,"An alien must pose as a human to save his dying planet, but a woman and greed of other men create complications.",scifi
88153,See You After Life,The murdered father's ghost comes home to drag the mother to the very end.,thriller
74054,Frozen Alive,"A scientist experimenting with suspended animation decides to use himself as a test subject. Before he is frozen, his wife is killed, and he is suspected of her murder.",scifi
35404,To som elsker hinanden,"Widowed and bankrupt, madame Selstrup (Maria Garland) starts hunting for a ""goldfish"" for her daughter Ellen (Bodil Kjer) to marry.",family
53972,Dance Macabre,"A dance instructor brings his dance troupe to Russia for training. What his dancers don't know, however, is that he has a dual personality, and his hidden personality is a serial killer.",horror
47082,I Trapped the Devil,"A man descends into paranoia after trapping what he believes to be the devil in his basement, but things take a dark turn when his family unexpectedly arrive for Christmas.",horror
10729,Open Season,"Boog, a domesticated 900lb. Grizzly bear, finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",adventure
74464,Killing Machine,"A boxer is modified and forced to fight in a ""winner stays on"" tournament to the death against five other ruthless cyborgs.",scifi
17296,31st,Trey wants to marry his true love by the 31st - six weeks away. Problem is he hasn't even met her. And when he does he runs into life threatening danger.,adventure
63317,Karachi Se Lahore,A road trip from Karachi to Lahore where 5 friends discover themselves and the country amidst getting to their destination.,romance
36184,Queen of the Tearling,"Set centuries after an environmental disaster causes a small population of people to live on an unusual landmass known as the Tearling, a young princess named Kelsea Glynn, tries to save the kingdom by reclaiming her dead mother's throne.",fantasy
9612,"On My Way to the Crusades, I Met a Girl Who...","The knight Guerrando is forced to leave for the Crusades before he's had time to consummate his marriage with the beautiful Boccadoro. According to the custom of the period, Guerrando applies the chastity belt to the bride.",adventure
29658,The Journey Home,A young boy attempts to reunite an abandoned polar bear cub with its mother in northern Canada.,family
57153,"Blood, Scum & Neon Lights","An alluring hit man and a mysterious woman meet, not realizing they share a close bond through vengeance and murder. But clues to her real identity lead him to New York City and its deadly underbelly of organized crime.",mystery
24528,Twins Mission,"When a precious Tibetan bead is stolen by rogue members of the mysterious Gemini Clan, the protectors of the bead enlist the help of some righteous former Gemini Clan members to retrieve the bead and bring the evil disciples to justice.",crime
73958,Under the Bridge,"When a vlogger's girlfriend disappears and can only be seen through his video camera, he chases after her, unaware of the alternate dimension he's trapped in and that their reunion might trigger the undoing of their entire world.",scifi
10739,The Seven-Per-Cent Solution,"To treat his friend's cocaine induced delusions, Watson lures Sherlock Holmes to Sigmund Freud.",adventure
84678,Gramam,"After witnessing the occurrence of a suspicious death a group of medicos navigate to a village called Mayong , to find out the science and truth behind a superstitious belief and what they discover on that journey.",thriller
6791,The Danger Element,"A member of a secret order of knights and his estranged sister take on the mob and a troubled scientist in pursuit of the stolen Danger Element, which they believe has the power to bring their father back from the dead.",action
33823,All the Days,"When a soldier returns home to visit his estranged father, three lives will be altered forever.",family
82123,Riyaa,"The story is about 5 characters who have a dream of becoming great musicians. To accomplish this, they look for a peaceful place to work on their music.",thriller
78829,The Bad Batch,"In a desert dystopia, a young woman is kidnapped by cannibals.",scifi
50391,Death Machine,"After a mad genius inventor of killer robots and cyborgs at Chaank Armaments Corp. kills execs, he unleashes his ultimate death machine on the new cute CEO firing him.",horror
12274,Sky Captain and the World of Tomorrow,"After New York City receives a series of attacks from giant flying robots, a reporter teams up with a pilot in search of their origin, as well as the reason for the disappearances of famous scientists around the world.",adventure
28599,El ángel en el reloj,"An ill girl wishes to stop time. This wish will lead her to a transitional adventure of self discovery and undertanding about life, death and relativity.",family
7183,Volja sinovljeva,"A post-apocalyptic tale set in the west Balkans, after a nuclear war.",action
44814,Star Wars: Battle for the Holocrons,A battle rages between the Sith and Jedi Knights over an ancient artifact that holds consequences for the fate of the galaxy in the past and in the future.,fantasy
70807,The Prince of Soap,A soap opera screenwriter writes a romance for herself and the star of the show.,romance
85440,There's A Madman Named Guru in Montego Bay,An alcoholic expatriate running a small and shoddy wellness retreat in Jamaica is revealed to be on the run from his former life when his vices and controversial practices uncovers a former identity back in America.,thriller
38343,The Haven Place,"This will follow seven complex young girls in a ravaged unfamiliar country, unmade by ancient Gods hellbent on stopping them, who gradually come together to reach the only safe place left.",fantasy
56680,Ralang Road,An ordinary day. A chain of incidents. Four people. A cold town.,mystery
16496,The Invincible Dragon,"The undercover agent with dragon tattoo Kowloon continually helped the police to solve mysterious cases, which made him known as a rising star. However, his impulsive personality dragged him into endless troubles.",adventure
40947,Lily's Bad Day,A young girl is chased through a strange land where fairy tales seem to be coming to life.,fantasy
47277,Call Box,A group of teens on a spring break road trip are terrorized by a ruthless killer when their car breaks down on an isolated twin span highway suspended over the Bayou.,horror
54145,Hostage Takeover,Plot kept under wraps.,mystery
9196,Kids World,"Ryan figures out a way to make his parents dissappear, but something goes wrong when his friend, Holly, starts disappearing too.",adventure
55677,The Face in the Fog,Boston Blackie Dawson gets some jewels that belonged to the imperial family of Russia. A gang of terrorists is after the jewels.,mystery
28171,Maa,A lady who has been through many ups and downs throughout her life but she is fearless protector who wishes to provide the best life for her child.,family
74045,Mindwarp,"In post-apocalyptic 2037, Judy rebels against the AI-ruled utopia where people live in a happy VR simulation. She's exiled to a post-nuclear wasteland where she meets drifter Stover. Mutated cannibals capture them for their leader Seer.",scifi
45048,Graveyard Stories 2,"A visitor from another galaxy, an experiment gone wrong and a mysterious freeway killer are all at the center of this horror anthology hosted by genre legend George Stover.",horror
2363,Chatur Singh Two Star,A bumbling police detective and his sidekick attempt to arrest an assassin.,action
52986,Blood,"A man starts to walk in his sleep, and kill his family.",horror
20868,Chuda Chuda,"A psychopathic serial killer and a School girl. The serial killer gets the taste of his own medicine, when he tries to sexually assault and kill the school girl.",crime
71310,Love or Money,"Despite their attraction to each other and Leon's persistence in pursuing Angel, the latter's dream of becoming rich prevents them from having a lasting relationship.",romance
25072,De cuerpo presente,"After seeing that Nelson kisses his lover, Barlow poisons him. But it turns out that Nelson comes back to life when he was about to be buried. From that moment, Barlow does not stop chasing him to finish his work.",crime
5467,Winterskin,"Gunned down in the snowy wilderness and desperate for shelter, Billy Cavanagh is taken in by kooky old lady Agnes, unaware that her isolated log cabin is being stalked by a bloodthirsty skinless creature hellbent on getting inside.",action
31873,Minuscule - Mandibles from Far Away,"When the first snow falls in the valley, it is urgent to prepare its reserves for the winter. Alas, during the operation, a small ladybug is trapped in a box - to the Caribbean. One solution: reform the shock team.",family
14869,SupaDupa,SupaDupa is an superhero epic about someone with extraordinary power who is having trouble realizing his potential.,adventure
9268,Journey of Hope,The story of a poor Turkish family who try to emigrate illegally to Switzerland.,adventure
16360,Cool Cat Stops a School Shooting: A School Safety Film,"Cool Cat is in class when an active shooter attacks his school, and Cool Cat shows children different techniques and safety tips on what to do to stay safe, and then Cool Cat comes face-to-face with the shooter - But what happens then.",adventure
40716,Slugterra: Into the Shadows,"An escalating dispute with the Shadow Clan, a newcomer from the Surface, and all the usual thugs-Eli and the Shane Gang have their hands full from the moment they return home from the Eastern Caverns.",fantasy
23539,Cash Truck,A mysterious vengeful man takes a job as a security guard for a money transport company amidst a series of violent robberies.,crime
7954,KK Family List,"Familiar story involving star-crossed lovers from rival gangs, this time in Koreatown, L.A.",action
37370,Kiki's Delivery Service,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",fantasy
76133,Joust,"Inspired by Midway's popular 80's video game ""Joust"".",scifi
44554,Gates of the Night,"It's Paris in the winter after its liberation. A tramp who may also be Destiny predicts that Jean Diego will fall in love with a beautiful girl. That same evening, Jean meets Malou.",fantasy
72981,The Mystery of the Third Planet,"Zoologist professor Steel, his small daughter Christine and captain Green leave Earth in search for rare space animals. The journey turns into adventurous and dangerous mission involving space pirates and a missing captain of a ship.",scifi
54451,There's Something in the Lake,A 13-year-old girl and her two friends fall asleep watching a monster movie and are literally sucked into its world.,mystery
62139,Homunculus,Truth and illusion blurs when a homeless amnesiac awakens from an experimental medical procedure with the ability to see people's innermost traumas.,mystery
38640,Scott Pilgrim vs. the World,"In a magically realistic version of Toronto, a young man must defeat his new girlfriend's seven evil exes one by one in order to win her heart.",fantasy
26494,Lakeview Terrace,A troubled and racist African-American L.A.P.D. Officer will stop at nothing to force out a friendly interracial couple who just moved in next door to him.,crime
29462,Travellers,"Using a special smartphone app, four present-day kids travel trough time to help save the world from a robotic alien invasion.",family
75251,Ulterior,"A young singer wakes up and she does not recognize in a world where humans are given the opportunity to connect of their own lives. Ada must play the game in order to return her real life, with the help of mysterious stranger.",scifi
2913,Kumander Sundang,Another Saga of Filipino HEROISM.,action
68565,The Opposite of Sex,"A 16-year-old girl visits her gay half-brother and ends up seducing his boyfriend, thus wreaking havoc on all of their lives.",romance
23701,Gods of the Plague,"A man is released from prison and finds the society on the outside less than appealing. With several women as well as the police on his tail, he sets out to find an old friend.",crime
50708,The Haunting of Molly Hartley,"A girl with PTSD attempts to refresh her life at a new school, but soon finds it impossible when she's afflicted by not only bullying and bad memories, but also the supernatural.",horror
49219,The Devil's Rain,"A satanist cult leader is burnt alive by the local church. He vows to come back to hunt down and enslave every descendant of his congregation, by the power of the book of blood contracts, in which they sold their souls to the devil.",horror
80891,The Walls of the Universe,A high school student switches places with himself from an alternate universe.,scifi
69360,Der Priester und das Mädchen,The new village priest gets entangled in a complicated romantic triangle involving a local noble family's paraplegic daughter.,romance
60130,The Evil Eye,"A mystery novel-loving American tourist witnesses a murder in Rome, and soon finds herself and her suitor caught up in a series of killings.",mystery
36425,Un nuage dans un verre d'eau,"An Egyptian living in Paris disappears mysteriously, and his grandson searches for him.",fantasy
35675,Lovestruck! The Musical,"A musical following Noah, a boy with a song in his heart and dreams to share messages of love with the vile Knawkemoutville, a city obsessed with violence and boxing.",family
65697,Terror Is a Man,A mad scientist transforms a panther into a man-like creature that escapes and goes on a murderous rampage.,romance
86760,Land of the Blind,A soldier recounts his relationship with a famous political prisoner attempting to overthrow their country's authoritarian government.,thriller
58587,There Goes Kelly,"Two young men working as pages at a radio station try to get an audition for a girl they know who wants to be a singer. When the station's star singer is murdered, they decide to solve the crime themselves.",mystery
31881,The Girl and the Bugler,"Who is knocking at my door? You see, there is no one at home. Come to me yesterday at 8 pm at the morning. Let the radio watch on the colored iron. Will drink tea when you left. If you want to smoke - valenki stand in the corner.",family
22580,Girl in the Cadillac,"Mandy, a modern teenage ""Lolita"" with a wild sense of adventure and a burning desire to taste life, buys a ticket out of her one-horse town of Paint Rock, Texas, hitting the road to love, life and self-discovery.",crime
70018,Idam Premam Jeevanam,"Abhimanyu and Aditi, two youngsters who seem different have a lot in common which eventually draws them closer to each other.",romance
62154,Sanatorium,"On New Year's Eve in 1955, Richard Howell, a patient at the Hillcrest Sanatorium, went on a bloody rampage, killing three children before he hanged himself.",mystery
73921,Evil Bong 3: The Wrath of Bong,"An evil alien bong crashes on earth. Its intent: world domination. Our stoner heroes are sent to the alien bong planet and held captive by nude alien beauties. Their only hope to escape and save planet earth: Eebee, the original Evil Bong.",scifi
87514,Double Murder,A police commissioner and a political activist join to investigate the suspicious death of a playboy Prince.,thriller
13498,Shrek the Third,"Reluctantly designated as the heir to the land of Far, Far Away, Shrek hatches a plan to install the rebellious Artie as the new king while Princess Fiona tries to fend off a coup d'état by the jilted Prince Charming.",adventure
87362,States of Mind,STATES OF MIND - Synopsis Ali and Vanessa leap from the back of an old pickup truck and push through the iron gate to start a long trek up the winding road. No one wanted to bring them up ...                See full synopsis »,thriller
88451,Chinthamani Kolacase,Story of a highly successful criminal lawyer (Suresh Gopi) who brings his own version of street justice upon his clients after freeing them.,thriller
33282,Freeing Finnegan,A dysfunctional east coast family tries to save a flamingo that has been blown off course by a hurricane and ends up in their attic.,family
8068,Bomba and the Hidden City,"Princess Leah is the rightful heir to a tribal throne which has been stolen from her by the dastardly Hassan. Bomba the Jungle Boy, of course, comes to her rescue.",action
53860,Graves End,A man finds out by letter that a distant Uncle has died and he has inherited property. He and his wife go to his solicitors where the solicitor reads out the will and explains to them both that they have inherited a Graveyard.,horror
27922,Jacek i Placek,"Animated flick based on book ""O dwoch takich, co ukradli ksiezyc"" by Kornel Makuszynski with music written and performed by the rock group Lady Pank.",family
13061,Hidden Enemy,"A newspaper reporter stumbles upon German spies after a new alloy, an experimental metal that is lighter than aluminum but stronger than steel.",adventure
5635,Vamped,After a pact of vampires brutally murders Lucy's husband and leaves her for dead she turns into a vampire and plans on painting the town red with her husbands killers.,action
70968,My Favorite Wife,"Missing for seven years and presumed dead, a woman returns home on the day of her husband's second marriage.",romance
37192,Desolasi,"Aiman, who deals with never-ending problems starts to wonder the judgment given by God which brings him to stuck in another dimension leading him being fully alone until he starts meeting a mysterious woman named Maya.",fantasy
72319,Genesis Ring,"An androgynous immortal, living in the last city in an alternate reality where time has collapsed, takes a dangerous job in the hopes of attaining a better life.",scifi
7458,Pure Japanese,"Daisuke struggles with a traumatic accident. One day, he met Ayumi who's being harassed by yakuza. He decides to protect her from them but he developed of seeing violence as a way to gain the affirmation and approval of others,",action
31741,7 Zwerge,"The Seven Dwarves live deep within a female-free-zone of the Enchanted Forest, but they cannot resist the innocent charms of Snow White when she enters their world. So when the evil queen (Nina Hagen) abducts her, it is up to the dwarves to save her life.",family
2138,Seoul Station,Several groups of people try to survive a zombie pandemic that unleashes itself in downtown Seoul.,action
872,Wheelman,"In WHEELMAN, you are the most feared man in the US: Johnny Booker. But play through his humble beginnings as an employee for a mediocre taxi service.",action
89926,Hours,A father struggles to keep his infant daughter alive in the wake of Hurricane Katrina.,thriller
55727,Without a Clue,"A drunken Sherlock Holmes is really just a cover for the real detective, Dr. Watson.",mystery
20665,Cocaine,Not everything is as it seems in 1980s Miami.,crime
24955,She,Four women in four countries suffer after being raped. They join together and use the Internet to fight back. Together they change their world. Based on real life experiences.,crime
44671,The Adventures of Qiaohu Magic Island,Qiaohu and his friends meets a mouse boy from the mirror portal named Xiaojing who asks Qiaohu for help on a quest to restore the rainbow flower in his world.,fantasy
4503,Akhanda,"Balakrishna plays a fierce devotee of Lord Shiva, who stands tall against evildoers.",action
23033,The Life of David Gale,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,crime
87999,Survival Island,"A group of teens trapped on an island, and are haunted by a demon hidden inside a pinata.",thriller
8430,The Ballad of Lefty Brown,"A thrilling and action-packed Western, The Ballad of Lefty Brown is a story about loyalty, friendship, and the relentless pursuit of justice.",action
57775,The Red,Plot Kept Under Wraps.,mystery
17499,Yo-kai Watch: Forever Friends,A yokai known as surinaki has escaped his sell and is causing trouble through out the yokai world Yasha Enma and Enma King Shien must stop him from destroying everything and stop Enma king Shein from turning to the Darkside.,adventure
87088,Chinese Roulette,"Both parents of a young teen who walks with crutches secretly meet their lovers, who both surprise each other at the family's country home. The daughter arrives and initiates a guessing game of ""Chinese roulette.""",thriller
48764,Salivate,"A dark comedy about dysfunctional relationships, sexual hang ups, and vampires.",horror
19992,Here We Go Again,"E is a gangster who attempts to teach the son he never had Shawty the game of the streets. After the wrong decision made by Shawty, E has to decide to either protect his protege or leave him to suffer the consequences of his own actions.",crime
65173,The All-American Woman,All Jean wants is romance but all she gets is casual sex. It turns out that her stepniece Debbie has the same problem.,romance
46072,Berserk: The Golden Age Arc II - The Battle for Doldrey,"For three years, Guts believed his mission was to pursue Griffith's dream together with him. But in order to become Griffith's equal and truly be called his friend, Guts realizes he will have to leave the Band of the Hawk.",horror
80409,Le Sequel,"After the disaster of Le Fear, director Carlos Revalos decides to make a sequel with a bigger budget. What could go wrong? Simply everything.",scifi
40894,Underdog,A Beagle must use his newly-bestowed superpowers to defend Capitol City from mad scientist Simon Barsinister.,fantasy
24538,The Mule,A ninety-year-old horticulturist and Korean War veteran turns drug mule for a Mexican cartel.,crime
82942,The Haunting of Sharon Tate,"Pregnant with director Roman Polanski's child and awaiting his return from Europe, 26-year-old Hollywood actress Sharon Tate becomes plagued by visions of her imminent death.",thriller
12766,Raavanan,"A bandit leader kidnaps the wife of the policeman who killed his sister, but later falls in love with her.",adventure
12886,The Vengeance of Ursus,"Sira shall marry Zagro, King of Licia, for political reasons.",adventure
84567,The Untouchables,"During the era of Prohibition in the United States, Federal Agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone and, because of rampant corruption, assembles a small, hand-picked team to help him.",thriller
33662,The Amazing Wiplala,"A lonely 9-year-old boy makes a new friend when he discovers a magical little man inside of a cupboard, but when one of the man's spells goes awry, the boy's entire family is shrunk down to four inches in height.",family
14148,42K,"When four dudes find a magical necklace that summons four foxy women looking to have a good time, the sparks fly and the partying begins in this outrageous fantasy comedy co-starring Michael Madsen.",adventure
1448,The Grand Heist,"In late 18th century ice is a commodity more valuable than gold. When corrupt officials conspire to form a monopoly and fix its price, a gang of 11 professionals is formed to steal all the royal ice blocks in five storage for a night",action
49255,Momo Challenge,"After the evil Internet meme Momo causes her son to commit suicide, a vengeful mother goes onto the dark web to track his killers - but as she delves into the shadows she discovers that it's a journey that will ultimately corrupt her too.",horror
14335,The McLean Boys,A real-life story of Canadian outlaws who nearly incited a native uprising in 1879 British Columbia.,adventure
31516,K3 Dans van de farao,"Hanne, Marthe and Klaasje go to an Egyptian museum to present their new album. They all make a wish to an Egyptian Wishing Cat, not knowing that it's cursed by Farao Tritanchamon. The cursed wishes turn against K3. Can friendship survive?",family
4750,Ticker,"After a San Francisco detective's partner is murdered by Northern Irish terrorists, the officer joins the bomb squad in order to bring them to justice.",action
76326,Double zéro,Two spies are undercover to track down a nuclear missile while distracting a vilain trying to get world's domination,scifi
23008,Secrets That We Keep,Secrets That We Keep is a psychological thriller about five friends whose relationships are tested after a secluded getaway turns fatal.,crime
139,Ji,"Vasu wants to contest in the college elections but is forced to withdraw in favour of the local MLA's son. But when the MLA's goons bash him up, he decides to fight and take on the brutes.",action
66157,Same Spot,A romantic drama that follows a couple's second chance at love that is challenged when it's revealed that one has a terminal illness.,romance
79465,Pandemic,A New York doctor travels with her team to Los Angeles to find survivors of a worldwide pandemic.,scifi
41169,Baby's Flight,"A baby is thrown out of a window, and we get to understand the multiple characters who witness or influence its flight.",fantasy
8573,Hero of Rome,A story of justice and tyranny with the fate of Rome in the balance.,action
19636,The Element of Crime,A cop in a dystopian Europe investigates a serial killings suspect using controversial methods written by his now disgraced former mentor.,crime
88303,Blade Legacy,The next trilogy of Blade.,thriller
89728,Come on In,"Facing a deepening depression, a jaded artist's malaise is shattered when he dials a wrong number and a mysterious voice offers him a way out.",thriller
12607,Gekijouban Macross Delta: Zettai Live!!!!!!,"Walküre and Delta Flight used music to save people from the Vár Syndrome, a previously unknown disease that made humans and others go berserk. However, they find themselves facing a new threat.",adventure
49048,Remember Me,Rose awakes in an unknown house following a serious car accident with memory loss and no ability to walk. Her Mother and boyfriend are there to help her. Rose wants to piece together her life before the accident. All is not what it seems.,horror
6339,Alpha and Omega 4: The Legend of the Saw Toothed Cave,"After exploring the haunted Saw Tooth Cave and finding a wolf who has been driven away from her pack, Runt musters all of courage to help her.",action
18438,Nariman,A police officer (Suresh Gopi) tries a different strategy to help a man facing death sentence.,crime
59145,Lost Diagnosis,"A murder suspect has gone missing. Three people must find him, each for their own reasons. Only one of them can get what they want. How far will they go to get it?",mystery
44809,Flesh of the Spirit,"A downtrodden, hapless human spirit is given one final quest in the flesh to redeem itself and find the purpose of life.",fantasy
70899,Finding Bliss,A romantic comedy that explores the adult film industry through the eyes of an idealistic 25 year-old award winning film school grad.,romance
60995,The Western Limited,"A fancy masquerade party is the scene of a jewel robbery, and later several suspects in the robbery are discovered to be aboard the same train.",mystery
36216,Dashing Through the Snow,A divorced New York cop takes his son on a ride along with him on Christmas Eve.,fantasy
74107,Stella und der Stern des Orients,"On New Year's Eve 2005, little Stella visits her grandma in the family home. Unknowingly she activates a time-travel machine and is transported back to the year 1905, where she meets some long-gone relatives when they were her age.",scifi
38943,El juego de Arcibel,A chess columnist ends in prison when one of his columns is mistakenly seen as a subversive attack. From there he invents a game of war and strategy and a cellmate who escapes uses it initiating a real revolution. Gripping story.,fantasy
16825,Muppet Treasure Island,The Muppets' twist on the classic tale.,adventure
63004,Vahsi gelin,"A man who wants to raise his daughter, Aysegul, away from modern life moves to a mountain with his daughter. One day a handsome, bankrupt man comes to mountains. Aysegul falls for him, which led her to join the corrupt modern life.",romance
14817,Guns for San Sebastian,"In 1743, outlaw Leon Alastray is hunted by the Spanish army but is given sanctuary by a priest in a village terrorized by marauding Yaqui Indians.",adventure
36453,Jack the Giant Slayer,"The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",fantasy
9736,Venta de Vargas,"During the Napoleonic invasion of Spain Dolores, singer and dancer at a venta (inn), uses her position to help the Spanish resistance.",adventure
15008,Senegal,A war correspondent is forced to go on vacation in a sleepy coastal town in Senegal. Can a man of war really live in peace.,adventure
19808,Until Death,"Stowe is a dirty cop who is hooked on heroin, and everyone dislikes him. Because of an accident he is put into a coma, and comes out of it a better person. He wakes up wanting to put things right.",crime
38223,The Minotaur Takes a Cigarette Break,"A half-man, half-bull creature living in a trailer park, finds work at a local diner.",fantasy
40602,Guardian of the Palace,"Tianya and his sister are ordered by General Feng Peichuan to embark on a treasure hunt to find the Golden Moon Gem to cure the plague in Heishui Town, but General Feng Peichuan has other motives for finding this treasure.",fantasy
25954,State Property,"Beans decides that the only way to grasp the American Dream is to take it. State Property follows Beans and his crew, as they take over the city creating mayhem as their empire builds.",crime
32262,Blossom Hollow,"Blossom Hollow, a small family farm in Riverhead, New York, is where the Madden family claims their piece of the American dream- the freedom and the financial struggles, the community and the isolation, the highs and lows.",family
77901,Zombie Tidal Wave,A fisherman contends with an ocean-borne outbreak that threatens his seaside island community.,scifi
19583,The Lunatics,Detectives from The Major Crimes Unit of Jersey Heights contemplate their future as a politically correct regime takes over during the murder of one of their own.,crime
34787,Dounia et la princesse d'Alep,"A few nigella seeds tucked in the palm of her hand, six-year-old Dounia leaves Aleppo with the Princess of Aleppo's help and travels towards a new world.",family
2111,Bounty,A Bounty Hunter and his private network of elite vigilantes must prevent a dangerous crime syndicate from establishing absolute power.,action
23555,The Black Monocle,"The Marquis de Villemaur reunite stranges visitors in his Castle, to meet a survivor of the 3rd Reich. There is an Italian fascist ; Heinrich, a German ; Matthias, a russian ; and Dromard, a blind French war hero, with a black monocle.",crime
27781,Life Code,"A geeky boy creates a "" LIFE CODE "" app enabling his teen sister to travel into the fifth dimension and change her life however she wishes.",family
66200,Sawaal,"Sawaal is a powerful confrontation of life's greatest motivating forces - self against selfishness, love against power, good against evil.",romance
23188,Incognito Heroes,"When mysterious crimes emerge in the psychiatric hospital, two elderly patients resurrect the super heroes they were in their youth.",crime
15333,Valley Road,Unexpected journey waits for Ali when he embarks through the wonder of the valley,adventure
24818,Middleman,"After his pregnant wife is killed in a gruesome hit and run accident, a grieving Beijing real estate agent becomes obsessed with finding the driver and exacting revenge.",crime
15132,Swiss Family Robinson,A settler family are shipwrecked on a desert island.,adventure
62983,Te3n,"A grandfather, a priest and a police officer investigate the case of a kidnapped child.",mystery
